Feature,Normalized.Dispersion
ENSG00000254815,-1.0819481200755605
ENSG00000099849,-0.8525368169424028
ENSG00000247095,1.0101093714395473
ENSG00000070047,-1.1759264484878136
ENSG00000185507,2.734716955623882
ENSG00000099834,4.101483340404236
ENSG00000070031,-0.549042195106494
ENSG00000069696,-0.01922459403841297
ENSG00000177030,0.2018996230036172
ENSG00000177106,3.701392875789898
ENSG00000177042,1.5288281101970458
ENSG00000177156,0.8405736675548211
ENSG00000177225,-0.30367198182574306
ENSG00000255284,1.0534754549735863
ENSG00000184524,0.6323814012455258
ENSG00000177542,0.7778537479109551
ENSG00000274897,-1.381078938785602
ENSG00000177595,-0.585048538794425
ENSG00000177600,-0.9458093071780762
ENSG00000177666,-0.6055950809179075
ENSG00000177685,0.23032910652271518
ENSG00000177697,-0.3802259253676439
ENSG00000177700,0.6675206178754781
ENSG00000214063,1.8052410781856523
ENSG00000250397,-1.672829597994103
ENSG00000177830,1.1871051541357123
ENSG00000183020,-0.6702326980720429
ENSG00000254872,-0.46039392087944575
ENSG00000215182,NaN
ENSG00000078902,-0.8168566636956239
ENSG00000255153,3.7214770360551315
ENSG00000287935,4.3219505496652415
ENSG00000285985,NaN
ENSG00000174672,0.08408429886232888
ENSG00000182208,-0.8937442944800315
ENSG00000184545,-0.512210643851906
ENSG00000233930,-1.6431043843423607
ENSG00000244242,-0.6936480201196547
ENSG00000117984,-0.6801090622802641
ENSG00000287484,0.39151954412845896
ENSG00000149043,NaN
ENSG00000130598,NaN
ENSG00000130592,2.030449534275253
ENSG00000229671,0.24247222143181207
ENSG00000130595,NaN
ENSG00000214026,-1.1667573434572827
ENSG00000232987,-1.3325100958500582
ENSG00000130600,-1.2273809201556014
ENSG00000167244,NaN
ENSG00000240801,1.2254611882008513
ENSG00000180176,0
ENSG00000183734,-0.29394246954599534
ENSG00000110665,NaN
ENSG00000064201,NaN
ENSG00000238184,1.201103110789504
ENSG00000110651,0.4798541464849448
ENSG00000184281,-0.7684393949608349
ENSG00000070985,NaN
ENSG00000053918,2.712089596609155
ENSG00000269821,0.4935461935462259
ENSG00000229414,NaN
ENSG00000237941,-0.768937790753567
ENSG00000129757,3.935630822199941
ENSG00000254827,NaN
ENSG00000110628,-0.3106074707273833
ENSG00000181649,-0.7536578406750651
ENSG00000205531,1.9481052754925645
ENSG00000110619,-1.2037199696008385
ENSG00000285644,8.792121110880998
ENSG00000021762,2.8063297643180856
ENSG00000005801,0.533987637623859
ENSG00000287906,-1.9738247298423142
ENSG00000255367,-0.6362089232579374
ENSG00000287312,NaN
ENSG00000167311,NaN
ENSG00000129744,NaN
ENSG00000129749,-0.42950313755197356
ENSG00000110713,-0.21066005248873862
ENSG00000148985,1.4101741110222297
ENSG00000177105,1.4536611955362535
ENSG00000167323,-2.0249903282274038
ENSG00000167325,1.9147616608058284
ENSG00000132109,-0.1381961120996789
ENSG00000181963,NaN
ENSG00000232268,0.10734840525953455
ENSG00000167333,-0.8198669881980082
ENSG00000182070,-3.807305951633917
ENSG00000244734,97.3556413379111
ENSG00000223609,7.403085584589968
ENSG00000213934,4.1351790635418455
ENSG00000196565,6.326777316956093
ENSG00000239920,NaN
ENSG00000213931,NaN
ENSG00000184698,NaN
ENSG00000175518,NaN
ENSG00000121236,1.4804921443286942
ENSG00000258659,-1.0746542873962837
ENSG00000132256,0.08513401280564137
ENSG00000132274,0.15238174536993054
ENSG00000188691,NaN
ENSG00000267940,-1.1195741450590835
ENSG00000051009,4.839794696680427
ENSG00000132259,NaN
ENSG00000110148,-0.48187008078490934
ENSG00000170955,2.5990626260819782
ENSG00000166311,0.16350589537290824
ENSG00000166313,0.2862971172820372
ENSG00000110169,0.020166679721689035
ENSG00000110171,-1.6280540521088203
ENSG00000132254,-1.9049322726495481
ENSG00000132286,0.2677493361202505
ENSG00000179532,-0.34673574594589796
ENSG00000132275,-0.5558284413903581
ENSG00000166333,0.13351136252588516
ENSG00000166337,4.361386480325119
ENSG00000166340,2.879913563452102
ENSG00000166341,-0.9778761101045464
ENSG00000255410,-0.16858102116085566
ENSG00000158042,-1.1692597322017952
ENSG00000188124,-1.0624450631055686
ENSG00000279486,NaN
ENSG00000184933,0.8264406577326447
ENSG00000283415,NaN
ENSG00000149054,-0.5697688371457813
ENSG00000149050,-1.1347048148438348
ENSG00000170743,1.7058459024877102
ENSG00000251364,22.95034648781026
ENSG00000183801,-1.0684002277524207
ENSG00000166387,4.207907293238511
ENSG00000166394,0.5982204923043095
ENSG00000254951,NaN
ENSG00000175390,4.749646587236552
ENSG00000255420,NaN
ENSG00000166402,-1.2780616228318107
ENSG00000254921,NaN
ENSG00000166405,-0.40934008904184394
ENSG00000246820,NaN
ENSG00000166407,-0.9779395120247703
ENSG00000130413,3.5861832886767204
ENSG00000166436,-1.133904808176969
ENSG00000166441,0.3803847268128548
ENSG00000166444,-0.36924565057061104
ENSG00000254665,NaN
ENSG00000166452,0.5958936131260469
ENSG00000175348,-0.14366320811353578
ENSG00000254860,8.582504352441298
ENSG00000175352,-0.6460165296475143
ENSG00000253973,-0.26053802678558485
ENSG00000175356,3.1208149687206483
ENSG00000184014,2.21562183794895
ENSG00000166471,0.5691391170568266
ENSG00000205339,1.8637109135767456
ENSG00000268403,6.860683735538585
ENSG00000166478,-0.11332921182667247
ENSG00000166483,1.8405665049936775
ENSG00000133789,-0.6019601687603882
ENSG00000246273,0.755848922551511
ENSG00000133812,1.2194128657092318
ENSG00000286561,NaN
ENSG00000148926,-0.9636522125274924
ENSG00000133805,3.4044041477031937
ENSG00000255823,-0.903248312798105
ENSG00000110315,2.1889084030778494
ENSG00000177112,NaN
ENSG00000133800,0.5286282713584274
ENSG00000072952,0.32384701776983765
ENSG00000198730,1.7137110603208439
ENSG00000110321,0.6138311128505267
ENSG00000246308,-1.3182457460113077
ENSG00000236287,-0.09224909649693767
ENSG00000247271,-1.1274133993212037
ENSG00000250041,13.287380038010127
ENSG00000254401,NaN
ENSG00000110328,-1.0778379826818796
ENSG00000254598,0.572332012200307
ENSG00000286959,NaN
ENSG00000170242,1.4853403512594576
ENSG00000050165,-1.6076292567047872
ENSG00000254486,NaN
ENSG00000255400,NaN
ENSG00000133816,-2.2489128472804745
ENSG00000197702,-1.5008839432395686
ENSG00000187079,1.5832043042501645
ENSG00000251381,-0.11037522881497733
ENSG00000189431,0.6654363483967856
ENSG00000133794,2.2055678360708884
ENSG00000148925,-1.168803904278864
ENSG00000287548,NaN
ENSG00000152266,NaN
ENSG00000197601,-0.3343845403242859
ENSG00000254438,1.4964471609528562
ENSG00000262655,1.3468784261995799
ENSG00000133818,1.1820979535300242
ENSG00000129083,-1.0472527975614052
ENSG00000129084,-0.1539504009502232
ENSG00000152270,1.5116008440749396
ENSG00000186104,-0.6442550380783136
ENSG00000175868,-1.1270613391776925
ENSG00000188487,-0.08758582460435138
ENSG00000254645,-0.021931753137151056
ENSG00000110693,0.34164638931111607
ENSG00000110696,-0.5704456783873203
ENSG00000166689,0.4642370243469522
ENSG00000110700,0.6171759960851515
ENSG00000011405,4.643657759633383
ENSG00000070081,0.3168338387678384
ENSG00000188211,-0.6716586230274961
ENSG00000260196,1.7520189264885253
ENSG00000187486,-1.823053165500554
ENSG00000006071,-1.742261878958361
ENSG00000287898,2.5163079285946597
ENSG00000006611,6.640110720231786
ENSG00000188162,NaN
ENSG00000129159,-1.9683829564958604
ENSG00000129158,0.5677308235096996
ENSG00000129167,0.13924062878853344
ENSG00000166788,12.37570489299601
ENSG00000285562,NaN
ENSG00000173432,NaN
ENSG00000110756,0.439049343895818
ENSG00000110768,0.20260592758169418
ENSG00000134333,0.9251456989347894
ENSG00000166796,8.620816692432376
ENSG00000166800,-0.04538471289201014
ENSG00000074319,0.4890406607185498
ENSG00000151116,1.9445226168323888
ENSG00000247595,1.728443712251516
ENSG00000179119,0.7312363446100678
ENSG00000151117,-0.7501147239694572
ENSG00000179057,0.05872430467969978
ENSG00000254966,NaN
ENSG00000110786,-1.051973486456815
ENSG00000177054,-0.48542425563478336
ENSG00000129173,1.4605572715118522
ENSG00000166833,1.0132937753418538
ENSG00000255270,NaN
ENSG00000255043,NaN
ENSG00000270607,-1.212664276313433
ENSG00000109854,1.844506640275635
ENSG00000185238,0.3290531731002042
ENSG00000165970,-1.993030847820657
ENSG00000165973,2.893551255384554
ENSG00000287753,NaN
ENSG00000171714,-0.6936750670482582
ENSG00000254768,NaN
ENSG00000091664,-0.5375115954681045
ENSG00000255357,NaN
ENSG00000183161,-1.4891219133526168
ENSG00000148935,-1.1124248279637248
ENSG00000198168,6.303211505810437
ENSG00000246225,-0.4535015912443278
ENSG00000255418,12.207009018598905
ENSG00000187398,0.10143348235240779
ENSG00000134343,0.33868655128684494
ENSG00000169550,0.690166325487004
ENSG00000148942,-0.988419069139055
ENSG00000176971,1.1743610975703385
ENSG00000129151,3.591123520883445
ENSG00000109881,-1.2654326138701937
ENSG00000205213,1.2098567614590308
ENSG00000254862,0.2731530914596712
ENSG00000148943,-0.5774400397164029
ENSG00000245573,2.471958297534859
ENSG00000176697,-1.6035982647043021
ENSG00000255496,NaN
ENSG00000121621,NaN
ENSG00000169519,1.0219809091247165
ENSG00000261340,-1.5510793590840966
ENSG00000182255,-1.6416200260875944
ENSG00000254532,NaN
ENSG00000152219,1.115668723470178
ENSG00000066382,-2.1005533231890534
ENSG00000254489,-0.7929034659394337
ENSG00000287373,NaN
ENSG00000170959,-1.3214120542769865
ENSG00000170946,-0.871812040844678
ENSG00000148950,-1.1514359887034171
ENSG00000109911,-1.4251837426921692
ENSG00000228061,-0.22604273101289932
ENSG00000007372,0.15711975644692505
ENSG00000281880,0.3649078648046784
ENSG00000254584,3.058439395071216
ENSG00000049449,1.3425054101646539
ENSG00000184937,0.8317982052967681
ENSG00000183242,0.22652546048986094
ENSG00000149100,1.1908326786281482
ENSG00000186714,-0.562282363800209
ENSG00000135378,4.734162727958598
ENSG00000060749,-0.1608779816361859
ENSG00000121690,5.54863597240303
ENSG00000176148,0.6194608433089074
ENSG00000280798,1.0674722063604274
ENSG00000176102,2.182620530326357
ENSG00000247151,NaN
ENSG00000110422,1.907455748363742
ENSG00000110427,-1.2481151815974585
ENSG00000255202,NaN
ENSG00000205177,-0.7808298018467476
ENSG00000085063,4.326840246630767
ENSG00000110429,-0.9740657878831092
ENSG00000255133,0.6332566368573478
ENSG00000135363,2.1913615385417913
ENSG00000286626,-0.4077591458114223
ENSG00000135387,-0.7477933367047529
ENSG00000135372,-0.4299645499881116
ENSG00000166016,5.170570117398578
ENSG00000121691,2.259890933265724
ENSG00000135374,NaN
ENSG00000135373,10.437295564915749
ENSG00000149089,-0.7532761305060447
ENSG00000110435,-1.2710940983410448
ENSG00000255521,NaN
ENSG00000026508,4.787368152283589
ENSG00000110436,-1.244833836061044
ENSG00000255542,0.8967615230468612
ENSG00000149090,0.8041214531479193
ENSG00000179431,-1.727665034836619
ENSG00000166326,0.026600994200694034
ENSG00000285740,NaN
ENSG00000254919,-3.6131055297736974
ENSG00000179241,2.6342249502489725
ENSG00000110442,-0.3120900891843392
ENSG00000135362,2.823699191469458
ENSG00000175104,-1.2160835579743379
ENSG00000166349,2.6837158918639346
ENSG00000166352,-0.7442252586418114
ENSG00000285751,NaN
ENSG00000148948,0.00040757005510089195
ENSG00000255109,NaN
ENSG00000166181,0.5491893972218417
ENSG00000052841,1.6144318533690025
ENSG00000254577,NaN
ENSG00000283217,-0.22722886559306227
ENSG00000235661,NaN
ENSG00000283341,0.010149368131331443
ENSG00000149084,-0.517996029745349
ENSG00000246250,5.506884305154624
ENSG00000283375,NaN
ENSG00000166199,-1.5548597860299171
ENSG00000187479,0.9621715963335203
ENSG00000110455,-0.06765915953226194
ENSG00000151348,-1.166253964605527
ENSG00000052850,1.021735224794093
ENSG00000085117,2.7382330449998915
ENSG00000157570,-2.54947965596107
ENSG00000175274,2.151693283546164
ENSG00000019485,5.99820980409143
ENSG00000254664,0.1984580405179824
ENSG00000019505,-0.9896810669705842
ENSG00000254427,0.9572741809235029
ENSG00000255267,NaN
ENSG00000254746,-2.000366218935222
ENSG00000175264,-0.731513461034097
ENSG00000254519,NaN
ENSG00000205106,-0.6978406392015721
ENSG00000181830,-0.625467597844311
ENSG00000121671,1.9069551243969232
ENSG00000121653,0.7633446115798567
ENSG00000255498,0.3784484858051286
ENSG00000234776,-0.18351010334330617
ENSG00000121680,-0.036164696435248084
ENSG00000135365,0.19248368814919278
ENSG00000255007,NaN
ENSG00000157613,-0.4468894150433651
ENSG00000149091,-0.40608812436299496
ENSG00000110492,0.9239547884437576
ENSG00000180720,NaN
ENSG00000110497,-0.5433652976076252
ENSG00000285658,4.824709668056843
ENSG00000180423,0.21280626514684742
ENSG00000175224,-0.8796742740330684
ENSG00000175220,1.3439917972751185
ENSG00000175213,1.986991430207589
ENSG00000180210,NaN
ENSG00000175216,-1.420655699559346
ENSG00000247675,-1.1016901737591802
ENSG00000134569,1.354265924920152
ENSG00000149179,-0.5684120423034489
ENSG00000149182,-1.456251046064032
ENSG00000165912,6.952778721360156
ENSG00000134574,0.46205981375218813
ENSG00000134575,0.09183767973079814
ENSG00000025434,-1.1572616404600833
ENSG00000110514,-1.4773539447870192
ENSG00000066336,-0.8441863061595937
ENSG00000255197,1.6682984960880998
ENSG00000165915,-0.2575723753502448
ENSG00000165916,0.02558370997575586
ENSG00000165917,-1.463052243614394
ENSG00000149187,-0.7231140918552199
ENSG00000270072,NaN
ENSG00000213619,-0.7822609012013707
ENSG00000110536,1.7082148053111057
ENSG00000123444,-0.6034890753736082
ENSG00000231880,NaN
ENSG00000196666,0.08283137339663135
ENSG00000172247,0.5949368370350688
ENSG00000109919,-0.9271914223644757
ENSG00000165923,-0.866960913844155
ENSG00000109920,0.0728553251016086
ENSG00000030066,1.5317321166865077
ENSG00000149177,0.6651910722489685
ENSG00000086205,1.1794816188094794
ENSG00000287538,NaN
ENSG00000286983,NaN
ENSG00000150244,NaN
ENSG00000183908,-0.5673214570951987
ENSG00000134817,10.59239152185452
ENSG00000149115,5.973868041628513
ENSG00000254662,NaN
ENSG00000149136,0.9302102467944197
ENSG00000109991,NaN
ENSG00000134802,0.2215225662604396
ENSG00000186907,-1.7612555459996277
ENSG00000255301,1.5887115376016514
ENSG00000149150,1.7150673367582814
ENSG00000134809,0.3808941568276465
ENSG00000156587,1.7269598064131007
ENSG00000149131,2.9860797309567726
ENSG00000254602,0.4325494438278661
ENSG00000166793,2.1971732826713835
ENSG00000172409,0.47250394128163764
ENSG00000156599,-1.3863804163820048
ENSG00000156603,-1.2684426151355908
ENSG00000213593,0.910428549130442
ENSG00000211450,-0.7104599533329363
ENSG00000198561,-0.27892705519333777
ENSG00000255146,NaN
ENSG00000110031,0.2017796558241032
ENSG00000186660,1.57439309202032
ENSG00000242689,NaN
ENSG00000156689,-0.31730812407789416
ENSG00000166840,0.4739217948249734
ENSG00000255240,1.7540901187711069
ENSG00000245571,-1.1857647211946425
ENSG00000166801,2.0525319679335388
ENSG00000110042,0.5490547357864013
ENSG00000197629,6.320839413345474
ENSG00000172742,0.41581131391801884
ENSG00000287264,NaN
ENSG00000255008,1.477770691876846
ENSG00000255139,NaN
ENSG00000110048,-0.4041962040574143
ENSG00000166889,10.95922748972513
ENSG00000255355,NaN
ENSG00000166900,-1.711388206020466
ENSG00000254477,-0.06265150904102186
ENSG00000166902,-0.45699367914512673
ENSG00000285231,NaN
ENSG00000149516,NaN
ENSG00000149534,NaN
ENSG00000110077,-0.41307098199352216
ENSG00000110079,-0.7523475495615075
ENSG00000214787,-0.06599516225517757
ENSG00000166927,-0.5252053748974866
ENSG00000166928,0.7413385925026671
ENSG00000156738,NaN
ENSG00000166959,-0.5745252817183311
ENSG00000166961,NaN
ENSG00000110104,2.312536651395069
ENSG00000183134,0.0614384986427572
ENSG00000149506,NaN
ENSG00000110107,-0.21930954865595664
ENSG00000256944,0.2483001614512898
ENSG00000110108,-0.027735336242826786
ENSG00000256196,-0.40888172220881813
ENSG00000006118,0.9248386592714501
ENSG00000110446,0.2513458508477821
ENSG00000013725,-0.7963818659135941
ENSG00000110448,-0.6617103553272139
ENSG00000167987,0.8484464249502133
ENSG00000229183,1.4876678458452108
ENSG00000256713,-1.6414459591786015
ENSG00000167992,5.1284068493593935
ENSG00000167986,0.3187251939571056
ENSG00000149476,-1.4228925849769973
ENSG00000162144,1.590758172231325
ENSG00000149483,0.6886345601663847
ENSG00000187049,-0.1317138887743967
ENSG00000149532,0.12646528709655896
ENSG00000167985,-0.4114830805780153
ENSG00000162148,-1.449032355092914
ENSG00000255931,-1.7333393559948274
ENSG00000204950,1.0284741872230334
ENSG00000011347,-2.2259976302208533
ENSG00000256443,0.05826308813041233
ENSG00000134780,-1.7022394933707272
ENSG00000124915,0.5011017736458871
ENSG00000124920,4.406393269380219
ENSG00000134825,0.6099744695195582
ENSG00000168496,-0.8340262599459318
ENSG00000134824,0.1367571774190748
ENSG00000149485,3.2779061319432943
ENSG00000221968,-0.9487236511819792
ENSG00000167994,0.8063634665780737
ENSG00000167995,1.417122359688066
ENSG00000167996,-1.5262195978738111
ENSG00000255553,NaN
ENSG00000285656,NaN
ENSG00000149503,-0.09120993583787342
ENSG00000124939,NaN
ENSG00000254404,NaN
ENSG00000124935,1.4770658019505014
ENSG00000162174,2.4239967791011052
ENSG00000255126,1.584930508939095
ENSG00000149021,0.7115976881163623
ENSG00000124942,3.1627782194024734
ENSG00000257058,3.354404543994141
ENSG00000254772,1.747446700741735
ENSG00000149016,2.4017591018469155
ENSG00000149480,0.19993523310062736
ENSG00000149499,-1.0180262517861967
ENSG00000149489,0.06953224311922199
ENSG00000149541,-0.9742034255465613
ENSG00000089597,1.41092163689184
ENSG00000185085,-0.6746569338837947
ENSG00000278615,-1.025016567122267
ENSG00000162194,NaN
ENSG00000214756,0.5459937001276673
ENSG00000204922,0.6312346938886825
ENSG00000162191,3.0727410803334756
ENSG00000177363,2.0817215583803454
ENSG00000168000,-1.3889450408829425
ENSG00000162188,-0.6819799707838614
ENSG00000214753,-1.0335985022313154
ENSG00000162222,-0.26816909430711083
ENSG00000185670,2.614905588536018
ENSG00000168002,-1.0035832859929708
ENSG00000267811,-1.5229204375653478
ENSG00000162227,1.2267794645260028
ENSG00000168569,-0.561705990670288
ENSG00000269176,-0.42291424328586924
ENSG00000185475,0.11341204583260395
ENSG00000162231,1.7217108645894745
ENSG00000162236,-0.795035253499927
ENSG00000269463,0.5065712139481379
ENSG00000256690,4.793244029133864
ENSG00000133316,2.880875686289869
ENSG00000255717,0.1263271070154286
ENSG00000168003,0.555455083457284
ENSG00000168539,-2.0139762497019307
ENSG00000257002,1.022404442035912
ENSG00000197901,-0.3295553687978654
ENSG00000149452,0.8106385374541114
ENSG00000184999,NaN
ENSG00000196600,NaN
ENSG00000149742,0.41885232936785327
ENSG00000168004,1.5050955568726097
ENSG00000287412,0.798277810550999
ENSG00000133321,0.4057287409620247
ENSG00000133328,NaN
ENSG00000176485,7.158172082045151
ENSG00000184743,1.6944115541749867
ENSG00000133318,-1.2723592440599174
ENSG00000188070,-0.47110432878378544
ENSG00000168005,-1.2036519439295241
ENSG00000072518,-0.927821809332447
ENSG00000167771,-1.6421445818055735
ENSG00000110583,-0.21396111032707196
ENSG00000176340,-1.253793513720701
ENSG00000167770,-1.0804166122526473
ENSG00000133315,0.20916381410939605
ENSG00000256481,-0.7380319577807042
ENSG00000126500,0.1923607790916415
ENSG00000256341,NaN
ENSG00000168439,-1.5609359039468778
ENSG00000149781,-0.7743034624270171
ENSG00000149743,-0.6186524844772191
ENSG00000149761,-0.513126100622503
ENSG00000256116,2.082358904196145
ENSG00000110011,-1.1985841215030757
ENSG00000173511,2.24457960303698
ENSG00000173486,1.92113463477621
ENSG00000286264,NaN
ENSG00000173457,-0.012100963577410423
ENSG00000256940,-0.5535695586179001
ENSG00000149782,0.030683870644613784
ENSG00000002330,-0.3555730956971169
ENSG00000173264,0.4008553977021844
ENSG00000182450,-0.9976143187114093
ENSG00000219435,-0.9152669713596931
ENSG00000173153,1.5772950934234757
ENSG00000173113,-0.3646549741187517
ENSG00000126432,-0.04413359864397912
ENSG00000236935,NaN
ENSG00000168071,7.184592991627371
ENSG00000162302,0.2794330962549804
ENSG00000231680,1.28903570005401
ENSG00000181908,0.014436906284595194
ENSG00000232500,NaN
ENSG00000110076,-0.6866622659916052
ENSG00000237410,NaN
ENSG00000068831,0.17376871620366488
ENSG00000068976,1.595028879780412
ENSG00000168066,0.029120881551586965
ENSG00000269038,-0.49487236034620957
ENSG00000168067,0.3574712170800596
ENSG00000133895,12.705776783532917
ENSG00000171219,NaN
ENSG00000110047,2.391344164563391
ENSG00000110046,-0.5498276768515233
ENSG00000068971,-1.650572385222233
ENSG00000149735,NaN
ENSG00000168062,4.3318286541393825
ENSG00000213465,-0.8290148774727748
ENSG00000110025,-0.4875066543474301
ENSG00000168061,-0.9276629691549907
ENSG00000168060,-0.5091188972832089
ENSG00000146670,1.829176173698179
ENSG00000162300,2.5276354848114835
ENSG00000187066,NaN
ENSG00000149823,-0.2716908290204724
ENSG00000254501,10.37660890553388
ENSG00000149809,-1.2153494565379424
ENSG00000174276,1.5796029555066164
ENSG00000149806,-0.24699065139158502
ENSG00000162298,0.49910994731010144
ENSG00000149792,1.6815786278750746
ENSG00000254614,1.0119339744412592
ENSG00000014216,0.29114386977156537
ENSG00000014138,-0.5257791978085715
ENSG00000287917,1.3840131672170677
ENSG00000149798,3.2051114239461
ENSG00000133884,0.942347426094872
ENSG00000173825,-1.3626047892339181
ENSG00000162241,-1.1871216248247345
ENSG00000126391,5.79184161595223
ENSG00000245532,5.340032109826492
ENSG00000251562,-0.9229424501083189
ENSG00000270117,2.0754771766801268
ENSG00000142186,-0.39037864541112205
ENSG00000168056,0.29192099428700435
ENSG00000260233,1.5111243648209345
ENSG00000173465,0.5658657170598391
ENSG00000176973,-0.560438136563166
ENSG00000173442,-1.5478545513677024
ENSG00000173338,0.7176395514273005
ENSG00000173327,1.741468287775878
ENSG00000197136,-0.2597503988736764
ENSG00000213445,-0.84390162376775
ENSG00000173039,0.6169002640843343
ENSG00000285533,6.319640534690533
ENSG00000172977,-0.900394821548884
ENSG00000172922,0.10440610222410465
ENSG00000254470,-0.4307633237843702
ENSG00000255120,0.0026992638850014627
ENSG00000255404,2.8849136947706877
ENSG00000172757,-1.674251954985509
ENSG00000172803,0.24770768825701867
ENSG00000172732,-1.2558986904081486
ENSG00000172638,5.870567146966617
ENSG00000172543,4.247207077415541
ENSG00000172500,0.8969856910368051
ENSG00000175602,-0.7318082241222997
ENSG00000175592,0.4988432180730214
ENSG00000175573,-0.74578171412604
ENSG00000175550,0.4124710903486408
ENSG00000175467,0.028187831064494157
ENSG00000175376,3.469288723945433
ENSG00000175334,2.306839039646918
ENSG00000175315,1.8528696192189935
ENSG00000175294,NaN
ENSG00000175229,-0.9588902488541463
ENSG00000087365,0.744926757881964
ENSG00000255038,NaN
ENSG00000175115,2.154828651610729
ENSG00000255320,0.15236444866056228
ENSG00000174996,-1.593640890242398
ENSG00000254461,-0.036956033679972036
ENSG00000254762,-0.22294908075820274
ENSG00000174903,-0.11747031207747506
ENSG00000245156,-0.47074059512481636
ENSG00000254452,-0.20144751588621726
ENSG00000174871,-1.3340242826939146
ENSG00000174851,1.7501647393489055
ENSG00000179292,0.8689288615768462
ENSG00000174807,-0.4110735643652129
ENSG00000174791,-0.8876023255793755
ENSG00000174744,-1.020810332249307
ENSG00000174684,-0.9083974264269197
ENSG00000255468,-0.8335065199941623
ENSG00000174669,-1.4559828834070134
ENSG00000254510,-2.100050146109137
ENSG00000174576,-0.4722060928449025
ENSG00000174547,-0.04541173147031146
ENSG00000174516,-1.2475511864462017
ENSG00000255517,4.716127914112309
ENSG00000254986,4.733110620558632
ENSG00000174483,-0.7277508073564125
ENSG00000174165,0.43686270256566917
ENSG00000248746,NaN
ENSG00000250105,NaN
ENSG00000174080,0.3947761550562306
ENSG00000182791,1.3709140593176128
ENSG00000173992,1.253571076560768
ENSG00000239306,1.6144507845916012
ENSG00000173933,-0.2832058580899565
ENSG00000173914,-0.9938774097239391
ENSG00000173898,-1.5220805470382657
ENSG00000173715,0.7906467072168456
ENSG00000173653,-0.21532470329511277
ENSG00000173599,1.245027111965991
ENSG00000173621,3.570822633502629
ENSG00000173227,-1.3000614940851525
ENSG00000173156,-1.270711780499292
ENSG00000173120,-0.9840525590070629
ENSG00000173020,0.20867431293907085
ENSG00000172932,-0.591505904283755
ENSG00000172830,-0.4024091627729204
ENSG00000287851,-0.22453900712248362
ENSG00000172613,-0.6043883219576954
ENSG00000175482,0.7638108130685787
ENSG00000175505,4.522083781125407
ENSG00000275484,-1.766706984649262
ENSG00000172531,-1.1764060526055513
ENSG00000175463,NaN
ENSG00000172508,5.439266455799366
ENSG00000175634,-0.9201803425707475
ENSG00000255949,2.8149191269148726
ENSG00000172725,0.011102504660509754
ENSG00000175544,-0.6026801106233489
ENSG00000172663,2.919326966438238
ENSG00000110711,3.3400980245012226
ENSG00000110697,-1.0503245697855939
ENSG00000167797,0.5897685494636372
ENSG00000084207,4.624274049505347
ENSG00000184224,NaN
ENSG00000167792,3.150068739063919
ENSG00000167799,11.802694497650478
ENSG00000132744,0.8308228985900193
ENSG00000251637,NaN
ENSG00000110057,3.3836830497280204
ENSG00000006534,1.1187001568876391
ENSG00000255306,NaN
ENSG00000110717,0.6846488520939767
ENSG00000110719,3.5390090239507437
ENSG00000255031,2.3591843747016967
ENSG00000110721,2.580976830551185
ENSG00000255236,-0.9354582032032269
ENSG00000110066,1.5626222108984849
ENSG00000171067,1.9769496452410171
ENSG00000286369,-0.05093262630912333
ENSG00000162337,0.199446610354543
ENSG00000110075,0.882574376204499
ENSG00000069482,0.48550552366901173
ENSG00000132749,0.5130263970363815
ENSG00000110090,0.44665794511742046
ENSG00000250508,4.904932034354969
ENSG00000197345,1.512009590223369
ENSG00000132740,-1.180531304190804
ENSG00000261625,7.552079315395371
ENSG00000172935,-1.1756191941938536
ENSG00000162341,11.914419155785199
ENSG00000260895,NaN
ENSG00000261070,NaN
ENSG00000172927,1.2347147709497976
ENSG00000260877,NaN
ENSG00000255980,0.33267321964416546
ENSG00000110092,0.6521785807440235
ENSG00000149716,0.637920405699622
ENSG00000131620,-0.770379533517699
ENSG00000168040,-0.3884292479454062
ENSG00000131626,0.5410353023923021
ENSG00000254604,NaN
ENSG00000254484,NaN
ENSG00000246889,1.555001703456139
ENSG00000085733,1.6718286143682068
ENSG00000162105,-1.5243136217553794
ENSG00000226627,0.06971061032350193
ENSG00000171671,NaN
ENSG00000286708,NaN
ENSG00000172893,-0.3014230815512228
ENSG00000254682,-0.6476535199970623
ENSG00000172890,2.406076965387775
ENSG00000244411,1.4807069818808867
ENSG00000241233,-3.3873311357685507
ENSG00000286948,-0.5394447017274522
ENSG00000204572,NaN
ENSG00000248671,-1.44617832071973
ENSG00000158483,-0.06752145044265231
ENSG00000214534,NaN
ENSG00000254469,14.698947599512007
ENSG00000137522,-0.999078378537989
ENSG00000137496,0.19011252976699752
ENSG00000137497,4.006450062440725
ENSG00000251143,9.447697364781988
ENSG00000184154,-0.3917133713766643
ENSG00000149357,0.7696005970354375
ENSG00000110200,0.7909961385038593
ENSG00000110195,1.1246860633614406
ENSG00000165457,1.5525840051006004
ENSG00000165458,4.344844011047763
ENSG00000162129,0.21743251495451907
ENSG00000186642,-1.897614387292167
ENSG00000186635,0.8032524741744062
ENSG00000256007,NaN
ENSG00000214530,-1.0511120795722564
ENSG00000285693,-0.8677812178843626
ENSG00000168010,0.5863945413195755
ENSG00000137478,1.785110849885504
ENSG00000256568,NaN
ENSG00000175591,3.674374016146294
ENSG00000260401,3.8310380648009477
